Minute,Inventory Level,Weekday
405,76.51942249200467,0
406,76.21434790008192,0
407,75.83448888272736,0
408,75.52652225307003,0
409,75.13852110628338,0
410,74.80462710396294,0
411,74.4907280136473,0
412,74.23064736422684,0
413,74.02432690595455,0
414,73.74572645219833,0
415,73.48590882937314,0
416,73.18967080937112,0
417,72.80278139716835,0
418,72.52717952215518,0
419,72.26514470728435,0
420,72.26514470728435,0
421,72.26514470728435,0
422,72.26514470728435,0
423,72.26514470728435,0
424,72.26514470728435,0
425,72.26514470728435,0
426,72.26514470728435,0
427,72.26514470728435,0
428,72.26514470728435,0
429,72.26514470728435,0
430,72.26514470728435,0
431,72.26514470728435,0
432,72.26514470728435,0
433,72.26514470728435,0
434,72.26514470728435,0
435,72.26514470728435,0
436,72.26514470728435,0
437,72.26514470728435,0
438,72.26514470728435,0
439,72.26514470728435,0
440,72.26514470728435,0
441,72.26514470728435,0
442,72.26514470728435,0
443,72.26514470728435,0
444,72.26514470728435,0
445,72.26514470728435,0
446,72.26514470728435,0
447,72.26514470728435,0
448,72.26514470728435,0
449,72.26514470728435,0
450,72.26514470728435,0
451,72.26514470728435,0
452,72.26514470728435,0
453,72.26514470728435,0
454,72.26514470728435,0
455,72.26514470728435,0
456,72.26514470728435,0
457,72.26514470728435,0
458,72.26514470728435,0
459,72.26514470728435,0
460,72.26514470728435,0
461,72.26514470728435,0
462,72.26514470728435,0
463,72.26514470728435,0
464,72.26514470728435,0
465,72.26514470728435,0
466,72.26514470728435,0
467,72.26514470728435,0
468,72.26514470728435,0
469,72.26514470728435,0
470,72.26514470728435,0
471,72.26514470728435,0
472,72.26514470728435,0
473,72.26514470728435,0
474,72.26514470728435,0
475,72.26514470728435,0
476,72.26514470728435,0
477,72.26514470728435,0
478,72.26514470728435,0
479,72.26514470728435,0
480,72.26514470728435,0
481,72.26514470728435,0
482,72.26514470728435,0
483,72.26514470728435,0
484,72.26514470728435,0
485,72.26514470728435,0
486,72.26514470728435,0
487,72.26514470728435,0
488,72.26514470728435,0
489,72.26514470728435,0
490,72.26514470728435,0
491,72.26514470728435,0
492,72.26514470728435,0
493,72.26514470728435,0
494,72.26514470728435,0
495,72.26514470728435,0
496,72.26514470728435,0
497,72.26514470728435,0
498,72.26514470728435,0
499,72.26514470728435,0
500,72.26514470728435,0
501,72.26514470728435,0
502,72.26514470728435,0
503,72.26514470728435,0
504,72.26514470728435,0
505,72.26514470728435,0
506,72.26514470728435,0
507,72.26514470728435,0
508,72.26514470728435,0
509,72.26514470728435,0
510,72.26514470728435,0
511,72.26514470728435,0
512,72.26514470728435,0
513,72.26514470728435,0
514,72.26514470728435,0
515,72.26514470728435,0
516,72.26514470728435,0
517,72.26514470728435,0
518,72.26514470728435,0
519,72.26514470728435,0
520,72.26514470728435,0
521,72.26514470728435,0
522,72.26514470728435,0
523,72.26514470728435,0
524,72.26514470728435,0
525,72.26514470728435,0
526,72.26514470728435,0
527,72.26514470728435,0
528,72.26514470728435,0
529,72.26514470728435,0
530,72.26514470728435,0
531,72.26514470728435,0
532,72.26514470728435,0
533,72.26514470728435,0
534,72.26514470728435,0
535,72.26514470728435,0
536,72.26514470728435,0
537,72.26514470728435,0
538,72.26514470728435,0
539,74.99141208416869,0
540,77.43392960893021,0
541,79.8149615359702,0
542,82.27173771483903,0
543,84.69642024428558,0
544,87.07761951937398,0
545,89.53474668489571,0
546,92.00027156202745,0
547,94.46034085049492,0
548,96.86486840434948,0
549,96.53285311527276,0
550,96.24215735956876,0
551,95.91968133645045,0
552,95.57749426190612,0
553,95.32152179131621,0
554,95.07341718333616,0
555,95.07341718333616,0
556,95.07341718333616,0
557,95.07341718333616,0
558,95.07341718333616,0
559,95.07341718333616,0
560,95.07341718333616,0
561,95.07341718333616,0
562,95.07341718333616,0
563,95.07341718333616,0
564,95.07341718333616,0
565,95.07341718333616,0
566,95.07341718333616,0
567,95.07341718333616,0
568,95.07341718333616,0
569,95.07341718333616,0
570,95.07341718333616,0
571,95.07341718333616,0
572,95.07341718333616,0
573,95.07341718333616,0
574,95.07341718333616,0
575,95.07341718333616,0
576,95.07341718333616,0
577,95.07341718333616,0
578,95.07341718333616,0
579,95.07341718333616,0
580,95.07341718333616,0
581,95.07341718333616,0
582,95.07341718333616,0
583,95.07341718333616,0
584,95.07341718333616,0
585,95.07341718333616,0
586,95.07341718333616,0
587,95.07341718333616,0
588,95.07341718333616,0
589,95.07341718333616,0
590,95.07341718333616,0
591,95.07341718333616,0
592,95.07341718333616,0
593,95.07341718333616,0
594,95.07341718333616,0
595,95.07341718333616,0
596,95.07341718333616,0
597,95.07341718333616,0
598,95.07341718333616,0
599,95.07341718333616,0
600,95.07341718333616,0
601,95.07341718333616,0
602,95.07341718333616,0
603,95.07341718333616,0
604,95.07341718333616,0
605,95.07341718333616,0
606,95.07341718333616,0
607,95.07341718333616,0
608,95.07341718333616,0
609,95.07341718333616,0
610,95.07341718333616,0
611,95.07341718333616,0
612,95.07341718333616,0
613,95.07341718333616,0
614,95.07341718333616,0
615,95.07341718333616,0
616,95.07341718333616,0
617,95.07341718333616,0
618,95.07341718333616,0
619,95.07341718333616,0
620,95.07341718333616,0
621,95.07341718333616,0
622,95.07341718333616,0
623,95.07341718333616,0
624,95.07341718333616,0
625,95.07341718333616,0
626,95.07341718333616,0
627,95.07341718333616,0
628,95.07341718333616,0
629,95.07341718333616,0
630,95.07341718333616,0
631,95.07341718333616,0
632,95.07341718333616,0
633,95.07341718333616,0
634,95.07341718333616,0
635,95.07341718333616,0
636,95.07341718333616,0
637,95.07341718333616,0
638,95.07341718333616,0
639,95.07341718333616,0
640,95.07341718333616,0
641,95.07341718333616,0
642,95.07341718333616,0
643,95.07341718333616,0
644,95.07341718333616,0
645,95.07341718333616,0
646,95.07341718333616,0
647,95.07341718333616,0
648,95.07341718333616,0
649,95.07341718333616,0
650,95.07341718333616,0
651,95.07341718333616,0
652,95.07341718333616,0
653,95.07341718333616,0
654,95.07341718333616,0
655,95.07341718333616,0
656,95.07341718333616,0
657,95.07341718333616,0
658,95.07341718333616,0
659,95.07341718333616,0
660,95.07341718333616,0
661,95.07341718333616,0
662,95.07341718333616,0
663,95.07341718333616,0
664,95.07341718333616,0
665,95.07341718333616,0
666,95.07341718333616,0
667,95.07341718333616,0
668,95.07341718333616,0
669,95.07341718333616,0
670,95.07341718333616,0
671,95.07341718333616,0
672,95.07341718333616,0
673,95.07341718333616,0
674,95.07341718333616,0
675,95.07341718333616,0
676,95.07341718333616,0
677,95.07341718333616,0
678,95.07341718333616,0
679,95.07341718333616,0
680,95.07341718333616,0
681,95.07341718333616,0
682,95.07341718333616,0
683,95.07341718333616,0
684,95.07341718333616,0
685,95.07341718333616,0
686,95.07341718333616,0
687,95.07341718333616,0
688,95.07341718333616,0
689,95.07341718333616,0
690,95.07341718333616,0
691,95.07341718333616,0
692,95.07341718333616,0
693,95.07341718333616,0
694,95.07341718333616,0
695,95.07341718333616,0
696,95.07341718333616,0
697,95.07341718333616,0
698,95.07341718333616,0
699,95.07341718333616,0
700,95.07341718333616,0
701,95.07341718333616,0
702,95.07341718333616,0
703,95.07341718333616,0
704,95.07341718333616,0
705,95.07341718333616,0
706,95.07341718333616,0
707,95.07341718333616,0
708,95.07341718333616,0
709,95.07341718333616,0
710,95.07341718333616,0
711,95.07341718333616,0
712,95.07341718333616,0
713,95.07341718333616,0
714,95.07341718333616,0
715,95.07341718333616,0
716,95.07341718333616,0
717,95.07341718333616,0
718,95.07341718333616,0
719,95.07341718333616,0
720,94.81259694991375,0
721,94.43145024753466,0
722,94.11151438332287,0
723,93.87047937103867,0
724,93.59595174396661,0
725,93.31144777269466,0
726,93.00686497340976,0
727,92.72004308511696,0
728,92.39527150154474,0
729,92.0964993736934,0
730,91.74628864156237,0
731,91.38941437669104,0
732,91.10441200016491,0
733,90.85442056235483,0
734,90.55273062265546,0
735,90.17759003162769,0
736,89.7560256561686,0
737,89.4673253172254,0
738,89.18427512584064,0
739,88.96410793992946,0
740,88.62679846722332,0
741,88.33677477373966,0
742,88.05693222761691,0
743,87.81090729989744,0
744,87.52267679645851,0
745,87.19904866909106,0
746,86.92555679611513,0
747,86.56852260009597,0
748,86.26978745669238,0
749,85.934005307718,0
750,85.61718500239013,0
751,85.31616680978365,0
752,84.93824617677281,0
753,84.61023551588261,0
754,84.3391902136176,0
755,84.06358929068027,0
756,83.70357860511366,0
757,83.35342287676775,0
758,83.03279682361229,0
759,82.7710886581286,0
760,82.40204676744531,0
761,82.11504552731235,0
762,81.83340383306842,0
763,81.56094902757053,0
764,81.21386150392858,0
765,80.90010142694562,0
766,80.78531932101211,0
767,80.47994822166808,0
768,80.21849367371108,0
769,80.03416109407823,0
770,79.72405523291692,0
771,79.42625994933015,0
772,79.13176745210642,0
773,79.13176745210642,0
774,79.13176745210642,0
775,79.13176745210642,0
776,79.13176745210642,0
777,79.13176745210642,0
778,79.13176745210642,0
779,79.13176745210642,0
780,79.13176745210642,0
781,79.13176745210642,0
782,79.13176745210642,0
783,79.13176745210642,0
784,79.13176745210642,0
785,79.13176745210642,0
786,79.13176745210642,0
787,79.13176745210642,0
788,79.13176745210642,0
789,79.13176745210642,0
790,79.13176745210642,0
791,79.13176745210642,0
792,79.13176745210642,0
793,79.13176745210642,0
794,79.13176745210642,0
795,79.13176745210642,0
796,79.13176745210642,0
797,79.13176745210642,0
798,79.13176745210642,0
799,79.13176745210642,0
800,79.13176745210642,0
801,79.13176745210642,0
802,79.13176745210642,0
803,79.13176745210642,0
804,79.13176745210642,0
805,79.13176745210642,0
806,79.13176745210642,0
807,79.13176745210642,0
808,79.13176745210642,0
809,79.13176745210642,0
810,79.13176745210642,0
811,79.13176745210642,0
812,79.13176745210642,0
813,79.13176745210642,0
814,79.13176745210642,0
815,79.13176745210642,0
816,79.13176745210642,0
817,79.13176745210642,0
818,79.13176745210642,0
819,79.13176745210642,0
820,79.13176745210642,0
821,79.13176745210642,0
822,79.13176745210642,0
823,79.13176745210642,0
824,79.13176745210642,0
825,79.13176745210642,0
826,79.13176745210642,0
827,79.13176745210642,0
828,79.13176745210642,0
829,79.13176745210642,0
830,79.13176745210642,0
831,79.13176745210642,0
832,79.13176745210642,0
833,79.13176745210642,0
834,79.13176745210642,0
835,79.13176745210642,0
836,79.13176745210642,0
837,79.13176745210642,0
838,79.13176745210642,0
839,79.13176745210642,0
840,79.13176745210642,0
841,79.13176745210642,0
842,79.13176745210642,0
843,79.13176745210642,0
844,79.13176745210642,0
845,79.13176745210642,0
846,79.13176745210642,0
847,79.13176745210642,0
848,79.13176745210642,0
849,79.13176745210642,0
850,79.13176745210642,0
851,79.13176745210642,0
852,79.13176745210642,0
853,79.13176745210642,0
854,79.13176745210642,0
855,79.13176745210642,0
856,79.13176745210642,0
857,79.13176745210642,0
858,79.13176745210642,0
859,79.13176745210642,0
860,79.13176745210642,0
861,79.13176745210642,0
862,79.13176745210642,0
863,79.13176745210642,0
864,79.13176745210642,0
865,79.13176745210642,0
866,79.13176745210642,0
867,79.13176745210642,0
868,79.13176745210642,0
869,79.13176745210642,0
870,79.13176745210642,0
871,79.13176745210642,0
872,79.13176745210642,0
873,79.13176745210642,0
874,79.13176745210642,0
875,79.13176745210642,0
876,79.13176745210642,0
877,79.13176745210642,0
878,79.13176745210642,0
879,79.13176745210642,0
880,79.13176745210642,0
881,79.13176745210642,0
882,79.13176745210642,0
883,79.13176745210642,0
884,79.13176745210642,0
885,79.13176745210642,0
886,79.13176745210642,0
887,79.13176745210642,0
888,79.13176745210642,0
889,79.13176745210642,0
890,79.13176745210642,0
891,79.13176745210642,0
892,79.13176745210642,0
893,79.13176745210642,0
894,79.13176745210642,0
895,79.13176745210642,0
896,79.13176745210642,0
897,79.13176745210642,0
898,79.13176745210642,0
899,79.13176745210642,0
900,78.8925351173845,0
901,78.61467565048005,0
902,78.25064123100555,0
903,77.83047398802462,0
904,77.52609460896704,0
905,77.24843313351597,0
906,76.91552981358811,0
907,76.5774432498453,0
908,76.36232710313334,0
909,76.08922395489057,0
910,75.770525299697,0
911,75.43600015439208,0
912,75.13405172726353,0
913,74.84482756925851,0
914,74.55006846078159,0
915,74.2335313017002,0
916,77.23436350362907,0
917,80.2226318295761,0
918,83.22871219953733,0
919,86.23326071086906,0
920,89.20090216643193,0
921,92.1023354691972,0
922,95.16196753999753,0
923,98.12796440361652,0
924,100.0,0
925,100.0,0
926,99.62272289393263,0
927,99.30883354624392,0
928,99.08715164867388,0
929,98.81006023292602,0
930,98.47701709854373,0
931,98.22207770931081,0
932,97.8606288666112,0
933,97.4657977374599,0
934,97.1858810000135,0
935,96.88413972348238,0
936,96.50955892877911,0
937,96.22869171668665,0
938,95.93792650160738,0
939,95.63086220500615,0
940,95.3675439611209,0
941,95.0616679389259,0
942,94.73162614072989,0
943,94.40855178127858,0
944,94.10695265485666,0
945,93.77618261983928,0
946,93.41015219294631,0
947,93.08744219692714,0
948,92.75570716698256,0
949,92.44288731876497,0
950,92.04377980745996,0
951,91.77322432115524,0
952,91.46411078086518,0
953,91.17581901472437,0
954,90.89472225274473,0
955,90.5665108237236,0
956,90.30610818588595,0
957,90.30610818588595,0
958,90.30610818588595,0
959,90.30610818588595,0
960,90.30610818588595,0
961,90.30610818588595,0
962,90.30610818588595,0
963,90.30610818588595,0
964,90.30610818588595,0
965,90.30610818588595,0
966,90.30610818588595,0
967,90.30610818588595,0
968,90.30610818588595,0
969,90.30610818588595,0
970,90.30610818588595,0
971,90.30610818588595,0
972,90.30610818588595,0
973,90.30610818588595,0
974,90.30610818588595,0
975,90.30610818588595,0
976,90.30610818588595,0
977,90.30610818588595,0
978,90.30610818588595,0
979,90.30610818588595,0
980,90.30610818588595,0
981,90.30610818588595,0
982,90.30610818588595,0
983,90.30610818588595,0
984,90.30610818588595,0
985,90.30610818588595,0
986,90.30610818588595,0
987,90.30610818588595,0
988,90.30610818588595,0
989,90.30610818588595,0
990,90.30610818588595,0
991,90.30610818588595,0
992,90.30610818588595,0
993,90.30610818588595,0
994,90.30610818588595,0
995,90.30610818588595,0
996,90.30610818588595,0
997,90.30610818588595,0
998,90.30610818588595,0
999,90.30610818588595,0
1000,90.30610818588595,0
1001,90.30610818588595,0
1002,90.30610818588595,0
1003,90.30610818588595,0
1004,90.30610818588595,0
1005,90.30610818588595,0
1006,90.30610818588595,0
1007,90.30610818588595,0
1008,90.30610818588595,0
1009,90.30610818588595,0
1010,90.30610818588595,0
1011,90.30610818588595,0
1012,90.30610818588595,0
1013,90.30610818588595,0
1014,90.30610818588595,0
1015,90.30610818588595,0
1016,90.30610818588595,0
1017,90.30610818588595,0
1018,90.30610818588595,0
1019,90.30610818588595,0
1020,90.30610818588595,0
1021,90.30610818588595,0
1022,90.30610818588595,0
1023,90.30610818588595,0
1024,90.30610818588595,0
1025,90.30610818588595,0
1026,90.30610818588595,0
1027,90.30610818588595,0
1028,90.30610818588595,0
1029,90.30610818588595,0
1030,90.30610818588595,0
1031,90.30610818588595,0
1032,90.30610818588595,0
1033,90.30610818588595,0
1034,90.30610818588595,0
1035,90.30610818588595,0
1036,90.30610818588595,0
1037,90.30610818588595,0
1038,90.30610818588595,0
1039,90.30610818588595,0
1040,90.30610818588595,0
1041,90.30610818588595,0
1042,90.30610818588595,0
1043,90.30610818588595,0
1044,90.30610818588595,0
1045,90.30610818588595,0
1046,90.30610818588595,0
1047,90.30610818588595,0
1048,90.30610818588595,0
1049,90.30610818588595,0
1050,90.30610818588595,0
1051,90.30610818588595,0
1052,90.30610818588595,0
1053,90.30610818588595,0
1054,90.30610818588595,0
1055,90.30610818588595,0
1056,90.30610818588595,0
1057,90.30610818588595,0
1058,90.30610818588595,0
1059,90.30610818588595,0
1060,90.30610818588595,0
1061,90.30610818588595,0
1062,90.30610818588595,0
1063,90.30610818588595,0
1064,90.30610818588595,0
1065,90.30610818588595,0
1066,90.30610818588595,0
1067,90.30610818588595,0
1068,90.30610818588595,0
1069,90.30610818588595,0
1070,90.30610818588595,0
1071,90.30610818588595,0
1072,90.30610818588595,0
1073,90.30610818588595,0
1074,90.30610818588595,0
1075,90.30610818588595,0
1076,90.30610818588595,0
1077,90.30610818588595,0
1078,90.30610818588595,0
1079,90.30610818588595,0
1080,89.9480402447803,0
1081,89.62714006711315,0
1082,89.39856324847786,0
1083,89.08601210495782,0
1084,88.74937318909494,0
1085,88.42036832672153,0
1086,88.17868949020445,0
1087,87.82966527841357,0
1088,87.49363906742711,0
1089,87.23498980583017,0
1090,86.98604571822952,0
1091,86.7445539889101,0
1092,86.4054867884697,0
1093,86.11070535308528,0
1094,85.90383116656929,0
1095,85.63949096368873,0
1096,85.45324135512455,0
1097,85.25773668510276,0
1098,85.02835600741848,0
1099,84.82655667665155,0
1100,84.52152255696089,0
1101,84.25475809234116,0
1102,83.9858229795375,0
1103,83.61633086676079,0
1104,83.35762549094999,0
1105,83.1459488949609,0
1106,82.85317009778989,0
1107,82.54350310795186,0
1108,82.32376238920793,0
1109,82.03263374787157,0
1110,81.77252231864196,0
1111,81.54005809229997,0
1112,81.29625294065586,0
1113,80.94313829597378,0
1114,80.57561247693097,0
1115,80.20683365973036,0
1116,79.92305399105499,0
1117,79.65470467438439,0
1118,79.31073529477109,0
1119,79.06787957629811,0
1120,78.74774326508367,0
1121,78.50736502362267,0
1122,78.26965507764398,0
1123,78.00440073783841,0
1124,77.57438951414908,0
1125,77.21725030525947,0
1126,76.9141199957286,0
1127,76.66329468195886,0
1128,76.34626038634265,0
1129,76.13425623554797,0
1130,75.7971956759416,0
1131,75.50220806953746,0
1132,75.15819535924389,0
1133,74.87918843012312,0
1134,74.750081288322,0
1135,74.44217669332512,0
1136,74.12163604523485,0
1137,73.78202869142169,0
1138,73.44933994782838,0
1139,73.13472734098681,0
1140,72.84198800063236,0
1141,72.54991285556773,0
1142,72.19637607314343,0
1143,71.88780525881971,0
1144,71.53616095840133,0
1145,71.25587493866747,0
1146,70.84698517671215,0
1147,70.45255270470379,0
1148,70.06323933151208,0
1149,69.81101583219572,0
1150,69.53692631592821,0
1151,69.29629231223822,0
